k,nbk,pk,type
11,59,0.009560849133041647,real
12,63,0.010209042294603793,real
13,55,0.008912655971479501,real
14,78,0.012639766650461837,real
15,81,0.013125911521633447,real
16,28,0.004537352130935019,real
17,89,0.014422297844757738,real
18,27,0.004375303840544483,real
19,30,0.004861448711716091,real
20,18,0.002916869227029655,real
532,1,1.6204829039053638E-4,real
21,139,0.022524712364284556,real
1045,1,1.6204829039053638E-4,real
22,19,0.0030789175174201914,real
1047,1,1.6204829039053638E-4,real
23,23,0.0037271106789823366,real
24,11,0.0017825311942959,real
25,9,0.0014584346135148275,real
26,15,0.0024307243558580457,real
27,148,0.023983146977799383,real
28,7,0.0011343380327337547,real
29,6,9.722897423432182E-4,real
30,6,9.722897423432182E-4,real
31,15,0.0024307243558580457,real
32,4,6.481931615621455E-4,real
33,6,9.722897423432182E-4,real
34,4,6.481931615621455E-4,real
35,88,0.0142602495543672,real
36,1,1.6204829039053638E-4,real
37,2,3.2409658078107277E-4,real
38,3,4.861448711716091E-4,real
39,7,0.0011343380327337547,real
40,2,3.2409658078107277E-4,real
41,4,6.481931615621455E-4,real
42,2,3.2409658078107277E-4,real
43,73,0.011829525198509156,real
44,2,3.2409658078107277E-4,real
45,2,3.2409658078107277E-4,real
46,2,3.2409658078107277E-4,real
47,1,1.6204829039053638E-4,real
48,3,4.861448711716091E-4,real
49,1,1.6204829039053638E-4,real
50,3,4.861448711716091E-4,real
51,40,0.0064819316156214555,real
52,1,1.6204829039053638E-4,real
54,2,3.2409658078107277E-4,real
55,2,3.2409658078107277E-4,real
568,1,1.6204829039053638E-4,real
56,1,1.6204829039053638E-4,real
57,3,4.861448711716091E-4,real
58,1,1.6204829039053638E-4,real
59,16,0.002592772646248582,real
60,2,3.2409658078107277E-4,real
61,1,1.6204829039053638E-4,real
62,1,1.6204829039053638E-4,real
65,1,1.6204829039053638E-4,real
66,2,3.2409658078107277E-4,real
1602,1,1.6204829039053638E-4,real
67,10,0.0016204829039053639,real
68,3,4.861448711716091E-4,real
70,2,3.2409658078107277E-4,real
71,3,4.861448711716091E-4,real
72,1,1.6204829039053638E-4,real
75,1,1.6204829039053638E-4,real
76,4,6.481931615621455E-4,real
79,3,4.861448711716091E-4,real
81,1,1.6204829039053638E-4,real
84,1,1.6204829039053638E-4,real
85,3,4.861448711716091E-4,real
86,2,3.2409658078107277E-4,real
88,1,1.6204829039053638E-4,real
93,1,1.6204829039053638E-4,real
95,1,1.6204829039053638E-4,real
98,1,1.6204829039053638E-4,real
101,1,1.6204829039053638E-4,real
103,1,1.6204829039053638E-4,real
108,2,3.2409658078107277E-4,real
115,2,3.2409658078107277E-4,real
117,1,1.6204829039053638E-4,real
122,1,1.6204829039053638E-4,real
641,1,1.6204829039053638E-4,real
130,1,1.6204829039053638E-4,real
645,1,1.6204829039053638E-4,real
134,1,1.6204829039053638E-4,real
647,2,3.2409658078107277E-4,real
648,1,1.6204829039053638E-4,real
650,2,3.2409658078107277E-4,real
651,1,1.6204829039053638E-4,real
142,1,1.6204829039053638E-4,real
655,1,1.6204829039053638E-4,real
147,1,1.6204829039053638E-4,real
662,1,1.6204829039053638E-4,real
665,1,1.6204829039053638E-4,real
667,1,1.6204829039053638E-4,real
1179,1,1.6204829039053638E-4,real
668,1,1.6204829039053638E-4,real
669,4,6.481931615621455E-4,real
670,2,3.2409658078107277E-4,real
158,1,1.6204829039053638E-4,real
671,1,1.6204829039053638E-4,real
673,1,1.6204829039053638E-4,real
674,1,1.6204829039053638E-4,real
163,1,1.6204829039053638E-4,real
676,2,3.2409658078107277E-4,real
165,1,1.6204829039053638E-4,real
677,1,1.6204829039053638E-4,real
174,1,1.6204829039053638E-4,real
687,1,1.6204829039053638E-4,real
688,1,1.6204829039053638E-4,real
691,1,1.6204829039053638E-4,real
692,2,3.2409658078107277E-4,real
180,1,1.6204829039053638E-4,real
693,1,1.6204829039053638E-4,real
695,1,1.6204829039053638E-4,real
183,1,1.6204829039053638E-4,real
184,1,1.6204829039053638E-4,real
697,2,3.2409658078107277E-4,real
185,3,4.861448711716091E-4,real
698,1,1.6204829039053638E-4,real
188,2,3.2409658078107277E-4,real
700,1,1.6204829039053638E-4,real
703,1,1.6204829039053638E-4,real
705,1,1.6204829039053638E-4,real
1217,1,1.6204829039053638E-4,real
706,1,1.6204829039053638E-4,real
716,1,1.6204829039053638E-4,real
719,1,1.6204829039053638E-4,real
209,1,1.6204829039053638E-4,real
210,2,3.2409658078107277E-4,real
218,1,1.6204829039053638E-4,real
220,1,1.6204829039053638E-4,real
221,1,1.6204829039053638E-4,real
735,1,1.6204829039053638E-4,real
224,1,1.6204829039053638E-4,real
225,2,3.2409658078107277E-4,real
228,1,1.6204829039053638E-4,real
232,1,1.6204829039053638E-4,real
748,1,1.6204829039053638E-4,real
750,1,1.6204829039053638E-4,real
241,1,1.6204829039053638E-4,real
243,1,1.6204829039053638E-4,real
247,2,3.2409658078107277E-4,real
3319,1,1.6204829039053638E-4,real
252,1,1.6204829039053638E-4,real
253,1,1.6204829039053638E-4,real
256,1,1.6204829039053638E-4,real
266,1,1.6204829039053638E-4,real
786,1,1.6204829039053638E-4,real
276,1,1.6204829039053638E-4,real
797,1,1.6204829039053638E-4,real
290,1,1.6204829039053638E-4,real
294,1,1.6204829039053638E-4,real
295,1,1.6204829039053638E-4,real
808,1,1.6204829039053638E-4,real
303,1,1.6204829039053638E-4,real
307,1,1.6204829039053638E-4,real
312,1,1.6204829039053638E-4,real
313,1,1.6204829039053638E-4,real
314,1,1.6204829039053638E-4,real
321,1,1.6204829039053638E-4,real
834,1,1.6204829039053638E-4,real
328,1,1.6204829039053638E-4,real
336,1,1.6204829039053638E-4,real
338,1,1.6204829039053638E-4,real
347,2,3.2409658078107277E-4,real
860,1,1.6204829039053638E-4,real
365,1,1.6204829039053638E-4,real
881,1,1.6204829039053638E-4,real
374,1,1.6204829039053638E-4,real
379,1,1.6204829039053638E-4,real
380,1,1.6204829039053638E-4,real
382,1,1.6204829039053638E-4,real
383,1,1.6204829039053638E-4,real
389,1,1.6204829039053638E-4,real
391,1,1.6204829039053638E-4,real
392,1,1.6204829039053638E-4,real
393,1,1.6204829039053638E-4,real
906,1,1.6204829039053638E-4,real
907,1,1.6204829039053638E-4,real
400,1,1.6204829039053638E-4,real
438,1,1.6204829039053638E-4,real
957,1,1.6204829039053638E-4,real
447,1,1.6204829039053638E-4,real
1985,1,1.6204829039053638E-4,real
451,1,1.6204829039053638E-4,real
463,1,1.6204829039053638E-4,real
474,1,1.6204829039053638E-4,real
